Opportunity(Default),kc_num,min_opp,mean_opp
0,0,0,0.0
0,1,90,90.0
0,1,65,65.0
150,3,55,93.0
151,3,46,90.66667
0,1,237,237.0
0,1,238,238.0
0,1,239,239.0
0,1,240,240.0
0,0,0,0.0
85,2,23,54.0
82,2,82,124.0
0,0,0,0.0
152,3,24,84.0
0,1,86,86.0
83,2,83,125.0
153,3,25,85.0
0,1,57,57.0
0,1,58,58.0
0,1,24,24.0
0,1,59,59.0
0,1,35,35.0
0,1,36,36.0
0,1,21,21.0
0,0,0,0.0
0,0,0,0.0
0,1,91,91.0
0,1,92,92.0
0,1,93,93.0
0,1,66,66.0
165,3,56,103.33333
0,1,241,241.0
0,1,242,242.0
166,3,47,101.0
0,1,243,243.0
0,1,244,244.0
0,1,245,245.0
0,0,0,0.0
0,1,87,87.0
84,2,84,126.0
167,3,26,94.66667
0,1,88,88.0
85,2,85,127.0
168,3,27,95.66667
0,1,37,37.0
0,1,38,38.0
0,1,60,60.0
0,1,61,61.0
0,1,62,62.0
0,1,25,25.0
0,1,26,26.0
0,1,22,22.0
0,0,0,0.0
0,1,94,94.0
0,0,0,0.0
0,1,95,95.0
0,1,67,67.0
169,3,10,90.66667
0,1,246,246.0
170,3,22,95.33333
0,1,247,247.0
0,1,248,248.0
0,1,249,249.0
0,0,0,0.0
0,1,89,89.0
170,2,55,112.5
171,3,13,80.0
171,3,9,91.66667
0,1,90,90.0
172,2,57,114.5
173,3,14,81.66667
172,3,10,92.66667
0,1,39,39.0
0,1,40,40.0
0,1,63,63.0
0,1,64,64.0
0,1,27,27.0
0,1,65,65.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,1,96,96.0
0,1,68,68.0
154,3,57,128.0
0,1,250,250.0
0,1,251,251.0
155,3,28,119.0
252,2,20,136.0
0,1,253,253.0
0,0,0,0.0
0,1,97,97.0
0,0,0,0.0
0,1,98,98.0
0,1,69,69.0
175,3,58,110.0
0,1,254,254.0
0,1,255,255.0
0,1,256,256.0
0,1,257,257.0
0,0,0,0.0
0,1,91,91.0
86,2,86,130.0
176,3,29,101.0
0,1,92,92.0
87,2,87,131.0
177,3,30,102.0
0,1,66,66.0
0,1,67,67.0
0,1,28,28.0
0,1,68,68.0
0,1,29,29.0
0,1,41,41.0
0,1,42,42.0
0,1,23,23.0
0,0,0,0.0
0,1,99,99.0
0,0,0,0.0
0,1,100,100.0
0,1,70,70.0
156,3,59,131.0
0,1,258,258.0
0,1,259,259.0
0,1,260,260.0
157,3,48,128.0
261,2,5,133.0
0,0,0,0.0
0,1,93,93.0
88,2,88,132.0
158,3,31,123.0
0,1,94,94.0
89,2,89,133.0
159,3,32,124.0
0,1,69,69.0
0,1,70,70.0
0,1,71,71.0
0,1,30,30.0
0,1,31,31.0
0,1,43,43.0
0,1,44,44.0
0,1,24,24.0
0,0,0,0.0
0,1,101,101.0
0,0,0,0.0
0,1,102,102.0
0,1,71,71.0
160,3,11,117.66667
161,3,23,122.33333
0,1,262,262.0
0,1,263,263.0
264,2,21,142.5
0,0,0,0.0
95,2,24,59.5
178,2,59,118.5
162,3,11,119.0
0,1,72,72.0
0,1,73,73.0
0,1,32,32.0
0,1,74,74.0
0,1,33,33.0
0,1,45,45.0
0,1,46,46.0
0,1,25,25.0
0,1,26,26.0
0,0,0,0.0
0,1,103,103.0
0,0,0,0.0
0,1,72,72.0
163,3,12,84.33333
0,1,265,265.0
0,1,266,266.0
0,1,267,267.0
0,1,268,268.0
0,0,0,0.0
0,1,96,96.0
179,2,60,119.5
164,3,12,85.0
0,0,0,0.0
0,0,0,0.0
0,1,97,97.0
180,2,61,120.5
0,0,0,0.0
165,3,13,86.0
0,1,75,75.0
0,1,76,76.0
0,1,77,77.0
0,1,34,34.0
0,1,78,78.0
0,1,47,47.0
0,1,48,48.0
0,1,27,27.0
0,0,0,0.0
0,0,0,0.0
0,1,104,104.0
0,1,105,105.0
0,1,73,73.0
166,3,60,102.33333
0,1,269,269.0
0,1,270,270.0
0,1,271,271.0
272,2,22,147.0
0,0,0,0.0
98,2,25,61.5
90,2,90,135.5
167,3,33,94.0
99,2,26,62.5
91,2,91,136.5
168,3,34,95.0
0,1,79,79.0
0,1,80,80.0
0,1,35,35.0
0,1,49,49.0
0,1,50,50.0
0,1,28,28.0
0,0,0,0.0
0,0,0,0.0
0,1,106,106.0
0,1,107,107.0
0,1,74,74.0
185,3,61,115.33333
0,1,273,273.0
0,1,274,274.0
0,1,275,275.0
0,1,276,276.0
0,0,0,0.0
0,1,100,100.0
92,2,92,137.5
186,3,35,107.33333
0,1,101,101.0
93,2,93,138.5
187,3,36,108.33333
0,1,102,102.0
94,2,94,139.5
188,3,37,109.33333
0,1,81,81.0
0,1,82,82.0
0,1,51,51.0
0,1,52,52.0
0,1,29,29.0
0,0,0,0.0
0,0,0,0.0
0,1,108,108.0
0,1,75,75.0
169,3,62,105.0
0,1,277,277.0
0,1,278,278.0
0,1,279,279.0
0,0,0,0.0
0,1,103,103.0
95,2,95,140.5
170,3,38,97.66667
0,1,104,104.0
96,2,96,141.5
171,3,39,98.66667
0,1,53,53.0
0,1,54,54.0
0,1,83,83.0
0,1,84,84.0
0,1,36,36.0
0,1,85,85.0
0,1,86,86.0
0,1,37,37.0
0,1,30,30.0
0,0,0,0.0
0,0,0,0.0
0,1,109,109.0
0,1,280,280.0
172,3,49,102.66667
0,1,281,281.0
0,1,282,282.0
0,1,76,76.0
173,3,63,108.0
0,0,0,0.0
0,1,105,105.0
97,2,97,142.5
174,3,40,101.0
0,1,106,106.0
98,2,98,143.5
175,3,41,102.0
0,1,87,87.0
0,1,88,88.0
0,1,38,38.0
0,1,89,89.0
0,1,39,39.0
0,1,55,55.0
0,1,56,56.0
0,1,31,31.0
0,0,0,0.0
0,0,0,0.0
0,1,110,110.0
0,1,77,77.0
189,3,64,119.0
0,1,283,283.0
0,1,284,284.0
0,1,285,285.0
0,1,286,286.0
0,0,0,0.0
0,1,107,107.0
99,2,99,144.5
190,3,42,112.33333
0,1,108,108.0
100,2,100,145.5
191,3,43,113.33333
0,1,109,109.0
101,2,101,146.5
192,3,44,114.33333
0,1,90,90.0
0,1,91,91.0
0,1,92,92.0
0,1,57,57.0
0,1,58,58.0
0,0,0,0.0
0,1,111,111.0
0,0,0,0.0
0,1,112,112.0
0,1,113,113.0
0,1,78,78.0
0,1,68,68.0
132,2,37,84.5
0,1,69,69.0
0,1,70,70.0
218,2,70,144.0
0,0,0,0.0
0,1,71,71.0
0,1,133,133.0
0,1,72,72.0
0,1,73,73.0
219,2,71,145.0
0,0,0,0.0
0,1,63,63.0
0,1,134,134.0
0,1,74,74.0
0,1,75,75.0
220,2,72,146.0
0,0,0,0.0
0,1,64,64.0
135,2,38,86.5
0,1,76,76.0
0,1,77,77.0
221,2,73,147.0
0,0,0,0.0
0,0,0,0.0
0,1,65,65.0
136,2,39,87.5
0,1,78,78.0
0,1,79,79.0
222,2,74,148.0
0,0,0,0.0
0,1,66,66.0
0,0,0,0.0
0,0,0,0.0
0,1,14,14.0
0,1,137,137.0
0,1,25,25.0
119,2,119,171.0
0,1,55,55.0
0,1,67,67.0
0,0,0,0.0
0,0,0,0.0
0,1,15,15.0
138,2,40,89.0
0,1,26,26.0
120,2,120,172.0
0,1,56,56.0
0,1,80,80.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,1,16,16.0
139,2,41,90.0
0,1,27,27.0
225,2,75,150.0
0,1,57,57.0
0,1,68,68.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,1,17,17.0
0,1,140,140.0
0,1,28,28.0
226,2,76,151.0
0,1,58,58.0
0,1,69,69.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,1,18,18.0
141,2,42,91.5
0,1,29,29.0
227,2,77,152.0
0,1,59,59.0
0,1,81,81.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,1,19,19.0
142,2,43,92.5
0,1,30,30.0
228,2,78,153.0
0,1,60,60.0
0,1,82,82.0
229,2,79,154.0
0,0,0,0.0
0,0,0,0.0
0,1,70,70.0
121,2,121,175.5
0,0,0,0.0
0,1,71,71.0
231,2,80,155.5
0,0,0,0.0
0,1,72,72.0
232,2,81,156.5
0,0,0,0.0
0,1,233,233.0
0,0,0,0.0
0,0,0,0.0
0,1,73,73.0
234,2,82,158.0
0,0,0,0.0
0,1,235,235.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,1,83,83.0
122,2,122,179.0
0,0,0,0.0
0,1,84,84.0
123,2,123,180.0
0,0,0,0.0
0,0,0,0.0
0,1,85,85.0
0,1,20,20.0
124,2,124,181.0
0,1,61,61.0
0,1,74,74.0
0,1,21,21.0
0,1,75,75.0
0,1,22,22.0
239,2,83,161.0
0,1,62,62.0
0,1,76,76.0
0,1,23,23.0
240,2,84,162.0
0,1,63,63.0
0,1,77,77.0
0,1,24,24.0
241,2,85,163.0
0,1,64,64.0
0,1,86,86.0
0,1,25,25.0
125,2,125,183.5
0,1,65,65.0
0,1,78,78.0
0,1,26,26.0
243,2,86,164.5
0,1,66,66.0
0,1,87,87.0
0,1,27,27.0
244,2,87,165.5
0,1,67,67.0
0,1,79,79.0
0,1,143,143.0
0,1,88,88.0
0,1,89,89.0
245,2,88,166.5
0,0,0,0.0
0,1,80,80.0
144,2,44,94.0
0,1,90,90.0
0,1,91,91.0
246,2,89,167.5
0,0,0,0.0
0,0,0,0.0
0,1,92,92.0
145,2,45,95.0
0,1,93,93.0
0,1,94,94.0
247,2,90,168.5
0,0,0,0.0
0,1,81,81.0
146,2,46,96.0
0,1,95,95.0
0,1,96,96.0
126,2,126,187.0
0,0,0,0.0
0,1,82,82.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,1,28,28.0
0,1,147,147.0
0,1,31,31.0
127,2,127,188.0
0,1,68,68.0
0,1,97,97.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,1,29,29.0
148,2,47,97.5
0,1,32,32.0
128,2,128,189.0
0,1,69,69.0
0,1,83,83.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,1,30,30.0
0,1,149,149.0
0,1,33,33.0
129,2,129,190.0
0,1,70,70.0
0,1,98,98.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,1,31,31.0
150,2,48,99.0
0,1,34,34.0
130,2,130,191.0
0,1,71,71.0
0,1,84,84.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,1,32,32.0
151,2,49,100.0
0,1,35,35.0
253,2,91,172.0
0,1,72,72.0
0,1,85,85.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,1,33,33.0
0,1,152,152.0
0,1,36,36.0
254,2,92,173.0
0,1,73,73.0
0,1,86,86.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,1,34,34.0
0,1,153,153.0
0,1,37,37.0
255,2,93,174.0
0,1,74,74.0
0,1,99,99.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,1,35,35.0
0,1,154,154.0
0,1,38,38.0
256,2,94,175.0
0,1,75,75.0
0,1,87,87.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,1,36,36.0
0,1,155,155.0
0,1,39,39.0
257,2,95,176.0
0,1,76,76.0
0,1,88,88.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,1,37,37.0
156,2,50,103.0
0,1,40,40.0
258,2,96,177.0
0,1,77,77.0
0,1,89,89.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,1,38,38.0
157,2,51,104.0
0,1,41,41.0
259,2,97,178.0
0,1,78,78.0
0,1,100,100.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,1,39,39.0
0,1,158,158.0
0,1,42,42.0
131,2,131,195.5
0,1,79,79.0
0,1,90,90.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,1,40,40.0
0,1,159,159.0
0,1,43,43.0
0,1,91,91.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,1,41,41.0
0,1,160,160.0
0,1,44,44.0
132,2,132,196.5
0,1,80,80.0
0,1,92,92.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,1,42,42.0
0,1,161,161.0
0,1,45,45.0
133,2,133,197.5
0,1,81,81.0
0,1,101,101.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,1,43,43.0
0,1,162,162.0
0,1,46,46.0
134,2,134,198.5
0,1,82,82.0
0,1,93,93.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,1,44,44.0
0,1,163,163.0
0,1,47,47.0
264,2,98,181.0
0,1,83,83.0
0,0,0,0.0
0,1,94,94.0
164,2,14,89.0
0,1,95,95.0
0,1,2,2.0
0,0,0,0.0
0,0,0,0.0
0,1,96,96.0
165,2,15,90.0
0,1,97,97.0
0,1,265,265.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,1,91,91.0
222,3,74,140.33333
0,1,85,85.0
0,1,86,86.0
0,1,124,124.0
0,1,1,1.0
0,1,1,1.0
0,1,1,1.0
0,1,1,1.0
0,0,0,0.0
0,0,0,0.0
0,1,131,131.0
0,1,132,132.0
0,1,92,92.0
223,3,75,141.33333
0,1,125,125.0
0,1,2,2.0
0,1,2,2.0
0,1,2,2.0
0,1,2,2.0
0,1,87,87.0
0,1,88,88.0
0,0,0,0.0
0,0,0,0.0
0,1,133,133.0
0,1,93,93.0
198,3,76,166.0
0,1,126,126.0
0,1,3,3.0
0,1,3,3.0
0,1,89,89.0
0,1,90,90.0
0,1,3,3.0
0,1,3,3.0
0,0,0,0.0
0,1,134,134.0
0,0,0,0.0
0,1,135,135.0
0,1,94,94.0
101,3,17,81.66667
0,1,91,91.0
0,1,92,92.0
0,1,127,127.0
0,1,128,128.0
0,1,57,57.0
0,1,4,4.0
0,1,4,4.0
0,1,4,4.0
0,1,4,4.0
0,0,0,0.0
0,0,0,0.0
0,1,95,95.0
199,3,77,167.0
0,1,93,93.0
0,1,94,94.0
0,1,129,129.0
0,1,5,5.0
0,1,5,5.0
0,1,5,5.0
0,1,5,5.0
0,0,0,0.0
0,0,0,0.0
0,1,136,136.0
0,1,96,96.0
200,3,78,168.0
0,1,95,95.0
0,1,96,96.0
0,1,130,130.0
0,1,6,6.0
0,1,6,6.0
0,1,6,6.0
0,1,6,6.0
0,0,0,0.0
0,0,0,0.0
0,1,137,137.0
0,1,97,97.0
227,3,79,144.66667
0,1,7,7.0
0,1,7,7.0
0,1,97,97.0
0,1,98,98.0
0,1,7,7.0
0,1,7,7.0
0,0,0,0.0
0,1,138,138.0
0,0,0,0.0
0,1,139,139.0
0,1,98,98.0
201,3,80,169.66667
0,1,99,99.0
0,1,100,100.0
0,1,131,131.0
0,1,8,8.0
0,1,8,8.0
0,1,8,8.0
0,1,8,8.0
0,0,0,0.0
0,1,140,140.0
0,0,0,0.0
0,1,141,141.0
0,1,99,99.0
202,3,18,149.66667
0,1,101,101.0
0,1,102,102.0
0,1,132,132.0
0,1,9,9.0
0,1,9,9.0
0,1,9,9.0
0,1,9,9.0
0,0,0,0.0
0,0,0,0.0
0,1,142,142.0
0,1,143,143.0
0,1,100,100.0
203,3,19,150.66667
0,1,103,103.0
0,1,104,104.0
0,1,10,10.0
0,1,133,133.0
0,1,10,10.0
0,1,10,10.0
0,1,10,10.0
0,0,0,0.0
0,0,0,0.0
0,1,144,144.0
0,1,101,101.0
231,3,81,147.0
0,1,105,105.0
0,1,106,106.0
0,1,11,11.0
0,1,134,134.0
0,1,11,11.0
0,1,11,11.0
0,1,11,11.0
0,0,0,0.0
0,0,0,0.0
0,1,145,145.0
0,1,146,146.0
0,1,102,102.0
232,3,82,148.0
0,1,12,12.0
0,1,12,12.0
0,1,135,135.0
0,1,12,12.0
0,1,107,107.0
0,1,108,108.0
0,1,12,12.0
0,0,0,0.0
0,1,147,147.0
0,0,0,0.0
0,1,148,148.0
0,1,103,103.0
233,3,1,121.66667
0,1,109,109.0
0,1,110,110.0
0,1,13,13.0
0,1,136,136.0
0,1,13,13.0
0,1,137,137.0
0,1,13,13.0
0,1,13,13.0
0,1,60,60.0
175,2,22,98.5
0,1,176,176.0
135,2,135,204.0
177,2,52,114.5
274,2,103,188.5
178,2,53,115.5
136,2,136,205.5
179,2,54,116.5
0,1,54,54.0
276,2,104,190.0
0,1,85,85.0
0,1,180,180.0
0,1,55,55.0
0,1,109,109.0
0,1,47,47.0
277,3,19,133.66667
0,1,9,9.0
181,2,55,118.0
0,1,56,56.0
278,2,106,192.0
0,1,86,86.0
182,2,56,119.0
0,1,57,57.0
137,2,137,208.0
0,1,87,87.0
0,1,183,183.0
0,1,58,58.0
280,2,107,193.5
0,1,88,88.0
184,2,57,120.5
0,1,59,59.0
281,2,108,194.5
0,1,89,89.0
0,1,61,61.0
0,1,185,185.0
0,1,62,62.0
0,1,186,186.0
0,1,63,63.0
0,1,187,187.0
0,1,64,64.0
0,1,1,1.0
0,0,0,0.0
0,0,0,0.0
0,1,8,8.0
188,2,58,123.0
0,1,60,60.0
138,2,138,210.0
0,1,90,90.0
0,1,65,65.0
0,1,9,9.0
0,1,189,189.0
0,1,61,61.0
139,2,139,211.0
0,1,91,91.0
0,1,66,66.0
0,1,10,10.0
0,1,190,190.0
0,1,62,62.0
140,2,140,212.0
0,1,92,92.0
0,1,67,67.0
0,1,11,11.0
0,1,191,191.0
0,1,63,63.0
285,2,109,197.0
0,1,93,93.0
0,1,68,68.0
0,1,12,12.0
192,2,59,125.5
0,1,64,64.0
141,2,141,213.5
0,1,94,94.0
0,1,69,69.0
0,1,13,13.0
193,2,60,126.5
0,1,65,65.0
287,2,110,198.5
0,1,95,95.0
0,1,70,70.0
0,1,194,194.0
142,2,142,215.0
0,1,71,71.0
195,2,61,128.0
143,2,143,216.0
0,1,72,72.0
196,2,62,129.0
290,2,111,200.5
0,1,73,73.0
0,1,14,14.0
197,2,63,130.0
0,1,66,66.0
291,2,112,201.5
0,1,96,96.0
0,1,74,74.0
0,1,15,15.0
0,1,198,198.0
0,1,67,67.0
0,1,75,75.0
0,1,16,16.0
0,0,0,0.0
0,1,76,76.0
0,1,17,17.0
0,1,199,199.0
0,1,68,68.0
144,2,144,218.0
0,1,97,97.0
0,1,77,77.0
0,1,18,18.0
200,2,64,132.0
0,1,69,69.0
145,2,145,219.0
0,1,98,98.0
0,1,78,78.0
0,1,19,19.0
0,1,201,201.0
0,1,70,70.0
146,2,146,220.0
0,1,99,99.0
0,1,79,79.0
0,1,20,20.0
202,2,65,133.5
0,1,71,71.0
295,2,113,204.0
0,1,100,100.0
0,1,80,80.0
0,1,21,21.0
0,1,203,203.0
0,1,72,72.0
296,2,114,205.0
0,1,101,101.0
0,1,81,81.0
0,1,22,22.0
204,2,66,135.0
0,1,73,73.0
297,2,115,206.0
0,1,102,102.0
0,1,82,82.0
0,1,23,23.0
205,2,67,136.0
0,1,74,74.0
147,2,147,222.5
0,1,103,103.0
0,1,83,83.0
0,1,24,24.0
0,1,206,206.0
0,1,75,75.0
148,2,148,223.5
0,1,104,104.0
0,1,84,84.0
0,1,25,25.0
0,1,207,207.0
0,1,76,76.0
149,2,149,224.5
0,1,105,105.0
0,1,85,85.0
0,1,26,26.0
0,1,208,208.0
0,1,77,77.0
301,2,116,208.5
0,1,106,106.0
0,1,86,86.0
0,1,27,27.0
0,1,209,209.0
0,1,78,78.0
150,2,150,226.0
0,1,107,107.0
0,1,87,87.0
0,1,28,28.0
210,2,68,139.0
0,1,79,79.0
151,2,151,227.0
0,1,108,108.0
0,1,88,88.0
0,1,29,29.0
0,1,211,211.0
0,1,80,80.0
304,2,117,210.5
0,1,109,109.0
0,1,89,89.0
0,1,30,30.0
0,1,212,212.0
0,1,81,81.0
152,2,152,228.5
0,1,110,110.0
0,1,90,90.0
213,2,69,141.0
306,2,118,212.0
0,1,91,91.0
214,2,70,142.0
153,2,153,230.0
0,1,92,92.0
0,1,215,215.0
154,2,154,231.0
0,1,93,93.0
0,1,31,31.0
216,2,71,143.5
0,1,82,82.0
309,2,119,214.0
0,1,111,111.0
0,1,94,94.0
0,1,32,32.0
0,1,217,217.0
0,1,83,83.0
310,2,120,215.0
0,1,112,112.0
0,1,95,95.0
0,1,33,33.0
0,1,96,96.0
0,1,34,34.0
0,1,218,218.0
0,1,84,84.0
311,2,121,216.0
0,1,113,113.0
0,1,97,97.0
0,1,35,35.0
219,2,72,145.5
0,1,85,85.0
155,2,155,233.5
0,1,114,114.0
0,1,98,98.0
0,1,36,36.0
0,1,220,220.0
0,1,86,86.0
313,2,122,217.5
0,1,115,115.0
0,1,99,99.0
0,1,37,37.0
0,1,221,221.0
0,1,87,87.0
156,2,156,235.0
0,1,116,116.0
0,1,100,100.0
0,1,38,38.0
0,1,222,222.0
0,1,88,88.0
315,2,123,219.0
0,1,117,117.0
0,1,101,101.0
0,1,39,39.0
223,2,73,148.0
0,1,89,89.0
316,2,124,220.0
0,1,118,118.0
0,1,102,102.0
0,1,40,40.0
0,1,224,224.0
0,1,90,90.0
157,2,157,237.0
0,1,119,119.0
0,1,103,103.0
0,1,41,41.0
225,2,74,149.5
0,1,91,91.0
158,2,158,238.0
0,1,120,120.0
0,1,104,104.0
0,1,42,42.0
0,1,226,226.0
0,1,105,105.0
0,1,43,43.0
0,1,106,106.0
0,1,227,227.0
0,1,92,92.0
0,1,2,2.0
319,2,125,222.0
0,1,121,121.0
228,2,23,125.5
107,2,107,213.5
229,2,75,152.0
321,2,126,223.5
108,2,108,215.0
0,1,323,323.0
0,1,230,230.0
0,1,4,4.0
109,2,109,216.5
0,1,325,325.0
0,1,231,231.0
110,2,110,218.0
0,1,232,232.0
327,3,20,158.0
111,2,111,219.5
0,1,329,329.0
0,1,233,233.0
112,2,112,221.0
0,1,331,331.0
0,1,234,234.0
113,2,113,222.5
0,1,333,333.0
0,1,235,235.0
114,2,114,224.0
0,1,335,335.0
0,1,236,236.0
115,2,115,225.5
0,1,3,3.0
0,1,116,116.0
117,2,117,227.0
0,1,4,4.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
48,3,1,30.0
0,0,0,0.0
0,1,237,237.0
0,1,93,93.0
0,1,102,102.0
338,2,128,233.0
0,1,122,122.0
118,2,118,228.5
0,1,5,5.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
49,3,2,31.0
0,0,0,0.0
119,2,119,229.5
0,1,6,6.0
0,1,238,238.0
0,1,94,94.0
0,0,0,0.0
50,3,3,32.0
0,1,103,103.0
341,2,129,235.0
0,1,123,123.0
120,2,120,231.0
0,1,7,7.0
121,2,121,232.0
0,1,8,8.0
0,0,0,0.0
51,3,4,33.0
0,0,0,0.0
239,2,76,157.5
0,1,95,95.0
159,2,159,251.5
0,1,124,124.0
122,2,122,233.5
0,1,9,9.0
0,0,0,0.0
52,3,5,34.0
0,0,0,0.0
240,2,77,158.5
0,1,96,96.0
160,2,160,253.0
0,1,125,125.0
123,2,123,235.0
0,1,10,10.0
0,0,0,0.0
53,3,6,35.0
0,0,0,0.0
241,2,78,159.5
0,1,97,97.0
348,2,130,239.0
0,1,126,126.0
0,1,124,124.0
0,1,104,104.0
0,1,242,242.0
161,2,161,255.0
0,1,125,125.0
0,1,105,105.0
0,1,243,243.0
350,2,131,240.5
0,1,126,126.0
0,1,106,106.0
0,1,244,244.0
162,2,162,256.5
0,1,127,127.0
44,2,44,49.0
0,1,245,245.0
0,1,98,98.0
0,1,107,107.0
163,2,163,257.5
0,1,127,127.0
0,1,128,128.0
45,2,45,50.0
0,1,246,246.0
0,1,99,99.0
0,1,108,108.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,1,247,247.0
0,1,100,100.0
164,2,164,258.5
0,1,128,128.0
0,1,129,129.0
46,2,46,51.0
0,1,109,109.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
248,2,79,163.5
0,1,101,101.0
165,2,165,259.5
0,1,129,129.0
0,1,130,130.0
47,2,47,52.0
0,1,110,110.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
249,2,80,164.5
0,1,102,102.0
355,2,132,243.5
0,1,130,130.0
0,1,131,131.0
48,2,48,53.0
0,1,111,111.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
250,2,81,165.5
0,1,103,103.0
356,2,133,244.5
0,1,131,131.0
0,1,21,21.0
0,0,0,0.0
0,1,357,357.0
0,0,0,0.0
0,0,0,0.0
0,1,251,251.0
0,1,112,112.0
0,1,358,358.0
0,1,252,252.0
0,1,113,113.0
0,1,359,359.0
0,1,253,253.0
0,1,114,114.0
0,1,360,360.0
0,0,0,0.0
0,1,22,22.0
0,0,0,0.0
0,1,361,361.0
0,0,0,0.0
0,1,23,23.0
0,0,0,0.0
0,1,362,362.0
0,0,0,0.0
0,1,24,24.0
0,0,0,0.0
0,1,363,363.0
0,0,0,0.0
0,0,0,0.0
0,1,25,25.0
0,1,132,132.0
0,0,0,0.0
0,1,1,1.0
0,1,115,115.0
0,1,1,1.0
0,0,0,0.0
0,1,364,364.0
0,0,0,0.0
0,1,254,254.0
0,1,116,116.0
0,1,365,365.0
0,0,0,0.0
0,1,26,26.0
0,0,0,0.0
166,2,166,266.0
0,0,0,0.0
0,1,255,255.0
0,1,117,117.0
0,1,27,27.0
0,0,0,0.0
0,1,367,367.0
0,0,0,0.0
0,1,28,28.0
0,0,0,0.0
0,1,368,368.0
0,0,0,0.0
0,1,256,256.0
0,1,104,104.0
0,1,369,369.0
0,1,132,132.0
0,1,29,29.0
0,1,133,133.0
0,1,370,370.0
0,1,134,134.0
0,1,257,257.0
0,1,105,105.0
0,1,371,371.0
0,1,135,135.0
0,1,136,136.0
0,1,3,3.0
0,1,30,30.0
0,1,137,137.0
0,1,372,372.0
0,1,138,138.0
0,1,258,258.0
0,1,106,106.0
0,1,31,31.0
0,1,139,139.0
0,1,373,373.0
0,1,140,140.0
0,1,32,32.0
0,1,141,141.0
0,1,374,374.0
0,1,142,142.0
0,1,33,33.0
0,1,143,143.0
0,1,375,375.0
0,1,144,144.0
0,1,34,34.0
0,1,145,145.0
0,1,376,376.0
0,1,146,146.0
0,1,259,259.0
0,1,107,107.0
0,1,35,35.0
0,1,147,147.0
0,1,377,377.0
0,1,148,148.0
0,1,133,133.0
0,0,0,0.0
0,1,118,118.0
0,1,260,260.0
0,1,119,119.0
0,1,378,378.0
0,0,0,0.0
0,1,134,134.0
0,1,261,261.0
0,1,120,120.0
0,1,379,379.0
0,0,0,0.0
0,1,135,135.0
0,1,262,262.0
0,0,0,0.0
0,0,0,0.0
0,1,161,161.0
0,1,112,112.0
208,3,89,133.33333
0,1,338,338.0
0,1,339,339.0
